"station","lon","lat","mes_nme","base"
"San Jeronimo",-90.249465,15.061376,"Ene",27.1464516129032
"San Jeronimo",-90.249465,15.061376,"Feb",28.8277380952381
"San Jeronimo",-90.249465,15.061376,"Mar",30.3743010752688
"San Jeronimo",-90.249465,15.061376,"Abr",31.7088888888889
"San Jeronimo",-90.249465,15.061376,"May",31.2356989247312
"San Jeronimo",-90.249465,15.061376,"Jun",29.819
"San Jeronimo",-90.249465,15.061376,"Jul",29.0693548387097
"San Jeronimo",-90.249465,15.061376,"Ago",29.5835483870968
"San Jeronimo",-90.249465,15.061376,"Sep",29.4916666666667
"San Jeronimo",-90.249465,15.061376,"Oct",28.3678494623656
"San Jeronimo",-90.249465,15.061376,"Nov",27.097
"San Jeronimo",-90.249465,15.061376,"Dic",27.1802150537634
"Alameda Icta",-90.803798,14.637148,"Ene",22.7758064516129
"Alameda Icta",-90.803798,14.637148,"Feb",23.8365476190476
"Alameda Icta",-90.803798,14.637148,"Mar",25.0964516129032
"Alameda Icta",-90.803798,14.637148,"Abr",25.858
"Alameda Icta",-90.803798,14.637148,"May",25.1654838709677
"Alameda Icta",-90.803798,14.637148,"Jun",23.9714444444444
"Alameda Icta",-90.803798,14.637148,"Jul",23.955376344086
"Alameda Icta",-90.803798,14.637148,"Ago",23.7988172043011
"Alameda Icta",-90.803798,14.637148,"Sep",23.6608888888889
"Alameda Icta",-90.803798,14.637148,"Oct",23.1162365591398
"Alameda Icta",-90.803798,14.637148,"Nov",22.3185555555556
"Alameda Icta",-90.803798,14.637148,"Dic",22.4837634408602
"Chixoy",-90.662131,15.35821,"Ene",29.485376344086
"Chixoy",-90.662131,15.35821,"Feb",30.8290435139573
"Chixoy",-90.662131,15.35821,"Mar",32.5681720430108
"Chixoy",-90.662131,15.35821,"Abr",34.3054444444444
"Chixoy",-90.662131,15.35821,"May",34.0574193548387
"Chixoy",-90.662131,15.35821,"Jun",32.5595555555556
"Chixoy",-90.662131,15.35821,"Jul",31.9408602150538
"Chixoy",-90.662131,15.35821,"Ago",32.2345161290323
"Chixoy",-90.662131,15.35821,"Sep",32.3492222222222
"Chixoy",-90.662131,15.35821,"Oct",30.9138709677419
"Chixoy",-90.662131,15.35821,"Nov",29.4785555555556
"Chixoy",-90.662131,15.35821,"Dic",29.1215053763441
"Cubulco",-90.620582,15.109023,"Ene",28.5490322580645
"Cubulco",-90.620582,15.109023,"Feb",30.5961535303777
"Cubulco",-90.620582,15.109023,"Mar",32.398064516129
"Cubulco",-90.620582,15.109023,"Abr",33.751
"Cubulco",-90.620582,15.109023,"May",32.6578494623656
"Cubulco",-90.620582,15.109023,"Jun",30.9631111111111
"Cubulco",-90.620582,15.109023,"Jul",30.3932258064516
"Cubulco",-90.620582,15.109023,"Ago",30.6739784946237
"Cubulco",-90.620582,15.109023,"Sep",30.3365555555556
"Cubulco",-90.620582,15.109023,"Oct",29.1368817204301
"Cubulco",-90.620582,15.109023,"Nov",28.0027777777778
"Cubulco",-90.620582,15.109023,"Dic",28.337311827957
"INSIVUMEH",-90.532679,14.587267,"Ene",24.2870967741935
"INSIVUMEH",-90.532679,14.587267,"Feb",25.6879967159277
"INSIVUMEH",-90.532679,14.587267,"Mar",26.8177419354839
"INSIVUMEH",-90.532679,14.587267,"Abr",27.7522222222222
"INSIVUMEH",-90.532679,14.587267,"May",27.0860215053763
"INSIVUMEH",-90.532679,14.587267,"Jun",25.6193333333333
"INSIVUMEH",-90.532679,14.587267,"Jul",25.6533333333333
"INSIVUMEH",-90.532679,14.587267,"Ago",25.7617204301075
"INSIVUMEH",-90.532679,14.587267,"Sep",25.1991111111111
"INSIVUMEH",-90.532679,14.587267,"Oct",24.8221505376344
"INSIVUMEH",-90.532679,14.587267,"Nov",24.3576666666667
"INSIVUMEH",-90.532679,14.587267,"Dic",23.9322580645161
"Los Esclavos",-90.2783,14.2528,"Ene",31.9908602150538
"Los Esclavos",-90.2783,14.2528,"Feb",32.6039983579639
"Los Esclavos",-90.2783,14.2528,"Mar",33.0549462365591
"Los Esclavos",-90.2783,14.2528,"Abr",33.0656666666667
"Los Esclavos",-90.2783,14.2528,"May",31.1967741935484
"Los Esclavos",-90.2783,14.2528,"Jun",29.7752222222222
"Los Esclavos",-90.2783,14.2528,"Jul",30.6569892473118
"Los Esclavos",-90.2783,14.2528,"Ago",30.4267741935484
"Los Esclavos",-90.2783,14.2528,"Sep",29.2894444444444
"Los Esclavos",-90.2783,14.2528,"Oct",29.6029032258065
"Los Esclavos",-90.2783,14.2528,"Nov",31.1848888888889
"Los Esclavos",-90.2783,14.2528,"Dic",31.781935483871
"Sacapulas",-91.092058,15.290429,"Ene",29.1910752688172
"Sacapulas",-91.092058,15.290429,"Feb",30.5797947454844
"Sacapulas",-91.092058,15.290429,"Mar",32.2290322580645
"Sacapulas",-91.092058,15.290429,"Abr",33.3406666666667
"Sacapulas",-91.092058,15.290429,"May",32.2975268817204
"Sacapulas",-91.092058,15.290429,"Jun",30.2347777777778
"Sacapulas",-91.092058,15.290429,"Jul",29.837311827957
"Sacapulas",-91.092058,15.290429,"Ago",30.5782795698925
"Sacapulas",-91.092058,15.290429,"Sep",30.1264444444444
"Sacapulas",-91.092058,15.290429,"Oct",29.322688172043
"Sacapulas",-91.092058,15.290429,"Nov",28.6241111111111
"Sacapulas",-91.092058,15.290429,"Dic",28.7894623655914
"San Martin Jilotepeque",-90.792558,14.777474,"Ene",22.6538709677419
"San Martin Jilotepeque",-90.792558,14.777474,"Feb",24.1415763546798
"San Martin Jilotepeque",-90.792558,14.777474,"Mar",25.8349462365591
"San Martin Jilotepeque",-90.792558,14.777474,"Abr",26.8022222222222
"San Martin Jilotepeque",-90.792558,14.777474,"May",25.659247311828
"San Martin Jilotepeque",-90.792558,14.777474,"Jun",24.1581111111111
"San Martin Jilotepeque",-90.792558,14.777474,"Jul",23.8138709677419
"San Martin Jilotepeque",-90.792558,14.777474,"Ago",23.9655913978495
"San Martin Jilotepeque",-90.792558,14.777474,"Sep",23.737
"San Martin Jilotepeque",-90.792558,14.777474,"Oct",23.0579569892473
"San Martin Jilotepeque",-90.792558,14.777474,"Nov",22.3724444444444
"San Martin Jilotepeque",-90.792558,14.777474,"Dic",22.3881720430108
"Santa Cruz Balanya",-90.918504,14.683227,"Ene",21.4810752688172
"Santa Cruz Balanya",-90.918504,14.683227,"Feb",22.7264860426929
"Santa Cruz Balanya",-90.918504,14.683227,"Mar",23.8569892473118
"Santa Cruz Balanya",-90.918504,14.683227,"Abr",24.6681111111111
"Santa Cruz Balanya",-90.918504,14.683227,"May",23.5822580645161
"Santa Cruz Balanya",-90.918504,14.683227,"Jun",22.1835555555556
"Santa Cruz Balanya",-90.918504,14.683227,"Jul",22.1244086021505
"Santa Cruz Balanya",-90.918504,14.683227,"Ago",22.6447311827957
"Santa Cruz Balanya",-90.918504,14.683227,"Sep",22.574
"Santa Cruz Balanya",-90.918504,14.683227,"Oct",22.0456989247312
"Santa Cruz Balanya",-90.918504,14.683227,"Nov",21.4195555555556
"Santa Cruz Balanya",-90.918504,14.683227,"Dic",21.5425806451613
"Santiago Atitlan",-91.232526,14.630858,"Ene",25.1541935483871
"Santiago Atitlan",-91.232526,14.630858,"Feb",25.5619909688013
"Santiago Atitlan",-91.232526,14.630858,"Mar",25.8951612903226
"Santiago Atitlan",-91.232526,14.630858,"Abr",26.143
"Santiago Atitlan",-91.232526,14.630858,"May",25.3839784946237
"Santiago Atitlan",-91.232526,14.630858,"Jun",24.8411111111111
"Santiago Atitlan",-91.232526,14.630858,"Jul",25.8523655913978
"Santiago Atitlan",-91.232526,14.630858,"Ago",25.5994623655914
"Santiago Atitlan",-91.232526,14.630858,"Sep",24.7353333333333
"Santiago Atitlan",-91.232526,14.630858,"Oct",24.7648387096774
"Santiago Atitlan",-91.232526,14.630858,"Nov",25.1307777777778
"Santiago Atitlan",-91.232526,14.630858,"Dic",25.1713978494624
"Suiza Contenta",-90.659128,14.618572,"Ene",21.4463440860215
"Suiza Contenta",-90.659128,14.618572,"Feb",22.3462602627258
"Suiza Contenta",-90.659128,14.618572,"Mar",23.4915053763441
"Suiza Contenta",-90.659128,14.618572,"Abr",24.4574444444444
"Suiza Contenta",-90.659128,14.618572,"May",23.6279569892473
"Suiza Contenta",-90.659128,14.618572,"Jun",22.6083333333333
"Suiza Contenta",-90.659128,14.618572,"Jul",22.6987096774194
"Suiza Contenta",-90.659128,14.618572,"Ago",22.8764516129032
"Suiza Contenta",-90.659128,14.618572,"Sep",22.6438888888889
"Suiza Contenta",-90.659128,14.618572,"Oct",22.0098924731183
"Suiza Contenta",-90.659128,14.618572,"Nov",21.4915555555556
"Suiza Contenta",-90.659128,14.618572,"Dic",21.6236559139785
"Chinique",-91.019608,15.04675,"Ene",22.2198924731183
"Chinique",-91.019608,15.04675,"Feb",23.4637725779967
"Chinique",-91.019608,15.04675,"Mar",24.7721505376344
"Chinique",-91.019608,15.04675,"Abr",25.4713333333333
"Chinique",-91.019608,15.04675,"May",24.3803225806452
"Chinique",-91.019608,15.04675,"Jun",23.0704444444444
"Chinique",-91.019608,15.04675,"Jul",22.8847311827957
"Chinique",-91.019608,15.04675,"Ago",23.1937634408602
"Chinique",-91.019608,15.04675,"Sep",23.0714444444444
"Chinique",-91.019608,15.04675,"Oct",22.4966666666667
"Chinique",-91.019608,15.04675,"Nov",21.9695555555556
"Chinique",-91.019608,15.04675,"Dic",21.9982795698925
"Catarina",-92.0772222,14.8555556,"Ene",33.47
"Catarina",-92.0772222,14.8555556,"Feb",34.493275862069
"Catarina",-92.0772222,14.8555556,"Mar",34.9050537634409
"Catarina",-92.0772222,14.8555556,"Abr",34.9158888888889
"Catarina",-92.0772222,14.8555556,"May",33.798064516129
"Catarina",-92.0772222,14.8555556,"Jun",32.746
"Catarina",-92.0772222,14.8555556,"Jul",33.1048387096774
"Catarina",-92.0772222,14.8555556,"Ago",33.1954838709677
"Catarina",-92.0772222,14.8555556,"Sep",32.7402222222222
"Catarina",-92.0772222,14.8555556,"Oct",32.5062365591398
"Catarina",-92.0772222,14.8555556,"Nov",32.8654444444444
"Catarina",-92.0772222,14.8555556,"Dic",32.9258064516129
"Retalhuleu",-91.69407,14.52486,"Ene",34.2521505376344
"Retalhuleu",-91.69407,14.52486,"Feb",34.6987192118227
"Retalhuleu",-91.69407,14.52486,"Mar",35.1449462365591
"Retalhuleu",-91.69407,14.52486,"Abr",35.4136666666667
"Retalhuleu",-91.69407,14.52486,"May",34.0247311827957
"Retalhuleu",-91.69407,14.52486,"Jun",32.8621111111111
"Retalhuleu",-91.69407,14.52486,"Jul",33.3010752688172
"Retalhuleu",-91.69407,14.52486,"Ago",33.4576344086022
"Retalhuleu",-91.69407,14.52486,"Sep",32.6804444444444
"Retalhuleu",-91.69407,14.52486,"Oct",32.500752688172
"Retalhuleu",-91.69407,14.52486,"Nov",33.3931111111111
"Retalhuleu",-91.69407,14.52486,"Dic",33.9979569892473
"Sabana Grande",-90.830533,14.373773,"Ene",30.5122580645161
"Sabana Grande",-90.830533,14.373773,"Feb",31.0464326765189
"Sabana Grande",-90.830533,14.373773,"Mar",31.2766666666667
"Sabana Grande",-90.830533,14.373773,"Abr",31.1611111111111
"Sabana Grande",-90.830533,14.373773,"May",29.9458064516129
"Sabana Grande",-90.830533,14.373773,"Jun",29.2608888888889
"Sabana Grande",-90.830533,14.373773,"Jul",29.8872043010753
"Sabana Grande",-90.830533,14.373773,"Ago",29.6733333333333
"Sabana Grande",-90.830533,14.373773,"Sep",28.8734444444444
"Sabana Grande",-90.830533,14.373773,"Oct",28.9429032258065
"Sabana Grande",-90.830533,14.373773,"Nov",29.8714444444444
"Sabana Grande",-90.830533,14.373773,"Dic",30.185376344086
"Las Vegas",-88.944686,15.585416,"Ene",29.537311827957
"Las Vegas",-88.944686,15.585416,"Feb",30.9275328407225
"Las Vegas",-88.944686,15.585416,"Mar",32.6032258064516
"Las Vegas",-88.944686,15.585416,"Abr",34.1291111111111
"Las Vegas",-88.944686,15.585416,"May",34.39
"Las Vegas",-88.944686,15.585416,"Jun",33.9855555555556
"Las Vegas",-88.944686,15.585416,"Jul",32.9795698924731
"Las Vegas",-88.944686,15.585416,"Ago",33.5438709677419
"Las Vegas",-88.944686,15.585416,"Sep",33.8134444444444
"Las Vegas",-88.944686,15.585416,"Oct",32.4076344086021
"Las Vegas",-88.944686,15.585416,"Nov",30.1342222222222
"Las Vegas",-88.944686,15.585416,"Dic",29.6366666666667
"Puerto Barrios",-88.584395,15.730161,"Ene",27.615376344086
"Puerto Barrios",-88.584395,15.730161,"Feb",28.8211330049261
"Puerto Barrios",-88.584395,15.730161,"Mar",30.2305376344086
"Puerto Barrios",-88.584395,15.730161,"Abr",31.9251111111111
"Puerto Barrios",-88.584395,15.730161,"May",32.3791397849462
"Puerto Barrios",-88.584395,15.730161,"Jun",32.3365555555556
"Puerto Barrios",-88.584395,15.730161,"Jul",31.7078494623656
"Puerto Barrios",-88.584395,15.730161,"Ago",31.9095698924731
"Puerto Barrios",-88.584395,15.730161,"Sep",32.087
"Puerto Barrios",-88.584395,15.730161,"Oct",30.8662365591398
"Puerto Barrios",-88.584395,15.730161,"Nov",28.7877777777778
"Puerto Barrios",-88.584395,15.730161,"Dic",27.8036559139785
"Santa Maria Cahabon",-89.8105556,15.6083333,"Ene",29.9309677419355
"Santa Maria Cahabon",-89.8105556,15.6083333,"Feb",31.101855500821
"Santa Maria Cahabon",-89.8105556,15.6083333,"Mar",32.64
"Santa Maria Cahabon",-89.8105556,15.6083333,"Abr",34.6225555555556
"Santa Maria Cahabon",-89.8105556,15.6083333,"May",34.4565591397849
"Santa Maria Cahabon",-89.8105556,15.6083333,"Jun",33.4722222222222
"Santa Maria Cahabon",-89.8105556,15.6083333,"Jul",32.6521505376344
"Santa Maria Cahabon",-89.8105556,15.6083333,"Ago",33.1055913978495
"Santa Maria Cahabon",-89.8105556,15.6083333,"Sep",33.0996666666667
"Santa Maria Cahabon",-89.8105556,15.6083333,"Oct",31.8684946236559
"Santa Maria Cahabon",-89.8105556,15.6083333,"Nov",30.5462222222222
"Santa Maria Cahabon",-89.8105556,15.6083333,"Dic",30.1136559139785
"Coban",-90.405518,15.46992,"Ene",22.2406451612903
"Coban",-90.405518,15.46992,"Feb",23.8795155993432
"Coban",-90.405518,15.46992,"Mar",25.6794623655914
"Coban",-90.405518,15.46992,"Abr",27.7784444444444
"Coban",-90.405518,15.46992,"May",27.7994623655914
"Coban",-90.405518,15.46992,"Jun",27.5452222222222
"Coban",-90.405518,15.46992,"Jul",26.5247311827957
"Coban",-90.405518,15.46992,"Ago",26.9604301075269
"Coban",-90.405518,15.46992,"Sep",27.053
"Coban",-90.405518,15.46992,"Oct",24.9477419354839
"Coban",-90.405518,15.46992,"Nov",22.7335555555556
"Coban",-90.405518,15.46992,"Dic",22.3851612903226
"Panzos",-89.6439,15.3972,"Ene",30.6330107526882
"Panzos",-89.6439,15.3972,"Feb",32.1258538587849
"Panzos",-89.6439,15.3972,"Mar",33.4934408602151
"Panzos",-89.6439,15.3972,"Abr",35.0841111111111
"Panzos",-89.6439,15.3972,"May",34.8362365591398
"Panzos",-89.6439,15.3972,"Jun",34.1956666666667
"Panzos",-89.6439,15.3972,"Jul",33.5062365591398
"Panzos",-89.6439,15.3972,"Ago",33.7750537634409
"Panzos",-89.6439,15.3972,"Sep",33.3744444444444
"Panzos",-89.6439,15.3972,"Oct",32.4975268817204
"Panzos",-89.6439,15.3972,"Nov",31.0666666666667
"Panzos",-89.6439,15.3972,"Dic",30.8194623655914
"Nebaj",-91.142084,15.399247,"Ene",21.0551612903226
"Nebaj",-91.142084,15.399247,"Feb",22.3759441707718
"Nebaj",-91.142084,15.399247,"Mar",24.295376344086
"Nebaj",-91.142084,15.399247,"Abr",25.8495555555556
"Nebaj",-91.142084,15.399247,"May",25.2598924731183
"Nebaj",-91.142084,15.399247,"Jun",24.134
"Nebaj",-91.142084,15.399247,"Jul",23.2452688172043
"Nebaj",-91.142084,15.399247,"Ago",23.4830107526882
"Nebaj",-91.142084,15.399247,"Sep",23.4758888888889
"Nebaj",-91.142084,15.399247,"Oct",22.3567741935484
"Nebaj",-91.142084,15.399247,"Nov",20.9191111111111
"Nebaj",-91.142084,15.399247,"Dic",20.9549462365591
"Flores",-89.86686,16.916093,"Ene",28.9651612903226
"Flores",-89.86686,16.916093,"Feb",31.1297126436782
"Flores",-89.86686,16.916093,"Mar",33.4990322580645
"Flores",-89.86686,16.916093,"Abr",35.8557777777778
"Flores",-89.86686,16.916093,"May",35.9509677419355
"Flores",-89.86686,16.916093,"Jun",34.304
"Flores",-89.86686,16.916093,"Jul",33.7775268817204
"Flores",-89.86686,16.916093,"Ago",33.7564516129032
"Flores",-89.86686,16.916093,"Sep",33.3065555555556
"Flores",-89.86686,16.916093,"Oct",31.7588172043011
"Flores",-89.86686,16.916093,"Nov",30.0245555555556
"Flores",-89.86686,16.916093,"Dic",29.2495698924731
"Huehuetenango",-91.502403,15.31828,"Ene",24.8744086021505
"Huehuetenango",-91.502403,15.31828,"Feb",26.5570853858785
"Huehuetenango",-91.502403,15.31828,"Mar",28.1645161290323
"Huehuetenango",-91.502403,15.31828,"Abr",28.836
"Huehuetenango",-91.502403,15.31828,"May",27.4490322580645
"Huehuetenango",-91.502403,15.31828,"Jun",25.7411111111111
"Huehuetenango",-91.502403,15.31828,"Jul",25.3431182795699
"Huehuetenango",-91.502403,15.31828,"Ago",25.9164516129032
"Huehuetenango",-91.502403,15.31828,"Sep",25.4946666666667
"Huehuetenango",-91.502403,15.31828,"Oct",24.7498924731183
"Huehuetenango",-91.502403,15.31828,"Nov",24.1066666666667
"Huehuetenango",-91.502403,15.31828,"Dic",24.37
"Labor Ovalle",-91.514438,14.871334,"Ene",21.9335483870968
"Labor Ovalle",-91.514438,14.871334,"Feb",23.093132183908
"Labor Ovalle",-91.514438,14.871334,"Mar",23.6374193548387
"Labor Ovalle",-91.514438,14.871334,"Abr",24.0684444444444
"Labor Ovalle",-91.514438,14.871334,"May",22.8966666666667
"Labor Ovalle",-91.514438,14.871334,"Jun",21.7044444444444
"Labor Ovalle",-91.514438,14.871334,"Jul",21.974623655914
"Labor Ovalle",-91.514438,14.871334,"Ago",22.082688172043
"Labor Ovalle",-91.514438,14.871334,"Sep",21.5495555555556
"Labor Ovalle",-91.514438,14.871334,"Oct",21.5045161290323
"Labor Ovalle",-91.514438,14.871334,"Nov",21.5995555555556
"Labor Ovalle",-91.514438,14.871334,"Dic",21.7352688172043
"San Marcos",-91.82333,14.96715,"Ene",20.0975268817204
"San Marcos",-91.82333,14.96715,"Feb",20.3132060755337
"San Marcos",-91.82333,14.96715,"Mar",20.7288172043011
"San Marcos",-91.82333,14.96715,"Abr",20.9723333333333
"San Marcos",-91.82333,14.96715,"May",20.3074193548387
"San Marcos",-91.82333,14.96715,"Jun",19.7293333333333
"San Marcos",-91.82333,14.96715,"Jul",20.3645161290323
"San Marcos",-91.82333,14.96715,"Ago",20.371935483871
"San Marcos",-91.82333,14.96715,"Sep",19.691
"San Marcos",-91.82333,14.96715,"Oct",19.8669892473118
"San Marcos",-91.82333,14.96715,"Nov",20.0148888888889
"San Marcos",-91.82333,14.96715,"Dic",19.8582795698925
"San Pedro Necta",-91.76247,15.49467,"Ene",23.5504301075269
"San Pedro Necta",-91.76247,15.49467,"Feb",25.5603899835796
"San Pedro Necta",-91.76247,15.49467,"Mar",27.2405376344086
"San Pedro Necta",-91.76247,15.49467,"Abr",28.3044444444444
"San Pedro Necta",-91.76247,15.49467,"May",26.9013978494624
"San Pedro Necta",-91.76247,15.49467,"Jun",24.7771111111111
"San Pedro Necta",-91.76247,15.49467,"Jul",24.9729032258065
"San Pedro Necta",-91.76247,15.49467,"Ago",25.4564516129032
"San Pedro Necta",-91.76247,15.49467,"Sep",25.0317777777778
"San Pedro Necta",-91.76247,15.49467,"Oct",24.0458064516129
"San Pedro Necta",-91.76247,15.49467,"Nov",23.1191111111111
"San Pedro Necta",-91.76247,15.49467,"Dic",23.2302150537634
"Todos Santos",-91.6003111,15.5080222,"Ene",17.1650537634409
"Todos Santos",-91.6003111,15.5080222,"Feb",18.1878407224959
"Todos Santos",-91.6003111,15.5080222,"Mar",19.2376344086022
"Todos Santos",-91.6003111,15.5080222,"Abr",19.9538888888889
"Todos Santos",-91.6003111,15.5080222,"May",19.1658064516129
"Todos Santos",-91.6003111,15.5080222,"Jun",18.5937777777778
"Todos Santos",-91.6003111,15.5080222,"Jul",18.6929032258065
"Todos Santos",-91.6003111,15.5080222,"Ago",18.6727956989247
"Todos Santos",-91.6003111,15.5080222,"Sep",18.1894444444444
"Todos Santos",-91.6003111,15.5080222,"Oct",17.6911827956989
"Todos Santos",-91.6003111,15.5080222,"Nov",17.1506666666667
