"station","lon","lat","mes_nme","base"
"25",-91.7708333333333,14.2708333333333,"Oct",33.03075
"25",-91.7708333333333,14.2708333333333,"Sep",33.11825
"26",-89.2291666666667,17.0625,"Abr",31.27325
"26",-89.2291666666667,17.0625,"Ago",30.11775
"26",-89.2291666666667,17.0625,"Dic",27.37775
"26",-89.2291666666667,17.0625,"Ene",26.58675
"26",-89.2291666666667,17.0625,"Feb",27.94625
"26",-89.2291666666667,17.0625,"Jul",29.741
"26",-89.2291666666667,17.0625,"Jun",30.76475
"26",-89.2291666666667,17.0625,"Mar",29.21375
"26",-89.2291666666667,17.0625,"May",31.47075
"26",-89.2291666666667,17.0625,"Nov",27.4855
"26",-89.2291666666667,17.0625,"Oct",28.6645
"26",-89.2291666666667,17.0625,"Sep",29.71275
"27",-90.6041666666667,14.4791666666667,"Abr",27.90075
"27",-90.6041666666667,14.4791666666667,"Ago",26.682
"27",-90.6041666666667,14.4791666666667,"Dic",25.53425
"27",-90.6041666666667,14.4791666666667,"Ene",26.036
"27",-90.6041666666667,14.4791666666667,"Feb",27.1305
"27",-90.6041666666667,14.4791666666667,"Jul",26.56925
"27",-90.6041666666667,14.4791666666667,"Jun",26.09725
"27",-90.6041666666667,14.4791666666667,"Mar",27.97475
"27",-90.6041666666667,14.4791666666667,"May",27.386
"27",-90.6041666666667,14.4791666666667,"Nov",25.47325
"27",-90.6041666666667,14.4791666666667,"Oct",25.5675
"27",-90.6041666666667,14.4791666666667,"Sep",26.01375
"28",-90.8958333333333,17.6458333333333,"Abr",35.23775
"28",-90.8958333333333,17.6458333333333,"Ago",33.85675
"28",-90.8958333333333,17.6458333333333,"Dic",29.089
"28",-90.8958333333333,17.6458333333333,"Ene",28.849
"28",-90.8958333333333,17.6458333333333,"Feb",30.96725
"28",-90.8958333333333,17.6458333333333,"Jul",33.622
"28",-90.8958333333333,17.6458333333333,"Jun",34.54975
"28",-90.8958333333333,17.6458333333333,"Mar",32.97725
"28",-90.8958333333333,17.6458333333333,"May",36.0105
"28",-90.8958333333333,17.6458333333333,"Nov",30.46
"28",-90.8958333333333,17.6458333333333,"Oct",31.6945
"28",-90.8958333333333,17.6458333333333,"Sep",33.1225
"29",-90.4791666666667,17.2708333333333,"Abr",34.47325
"29",-90.4791666666667,17.2708333333333,"Ago",33.0935
"29",-90.4791666666667,17.2708333333333,"Dic",28.768
"29",-90.4791666666667,17.2708333333333,"Ene",28.64825
"29",-90.4791666666667,17.2708333333333,"Feb",30.51
"29",-90.4791666666667,17.2708333333333,"Jul",32.88875
"29",-90.4791666666667,17.2708333333333,"Jun",33.64575
"29",-90.4791666666667,17.2708333333333,"Mar",32.2525
"29",-90.4791666666667,17.2708333333333,"May",34.8595
"29",-90.4791666666667,17.2708333333333,"Nov",30.18675
"29",-90.4791666666667,17.2708333333333,"Oct",31.33125
"29",-90.4791666666667,17.2708333333333,"Sep",32.42125
"3",-89.9375,15.2708333333333,"Abr",32.69
"3",-89.9375,15.2708333333333,"Ago",31.314
"3",-89.9375,15.2708333333333,"Dic",28.2135
"3",-89.9375,15.2708333333333,"Ene",28.38575
"3",-89.9375,15.2708333333333,"Feb",30.14475
"3",-89.9375,15.2708333333333,"Jul",31.03725
"3",-89.9375,15.2708333333333,"Jun",31.574
"3",-89.9375,15.2708333333333,"Mar",31.653
"3",-89.9375,15.2708333333333,"May",32.413
"3",-89.9375,15.2708333333333,"Nov",28.786
"3",-89.9375,15.2708333333333,"Oct",29.90225
"3",-89.9375,15.2708333333333,"Sep",30.85425
"30",-89.9375,14.1041666666667,"Abr",30.1895
"30",-89.9375,14.1041666666667,"Ago",28.45
"30",-89.9375,14.1041666666667,"Dic",27.39175
"30",-89.9375,14.1041666666667,"Ene",28.404
"30",-89.9375,14.1041666666667,"Feb",28.934
"30",-89.9375,14.1041666666667,"Jul",28.79175
"30",-89.9375,14.1041666666667,"Jun",27.96075
"30",-89.9375,14.1041666666667,"Mar",30.2175
"30",-89.9375,14.1041666666667,"May",29.30225
"30",-89.9375,14.1041666666667,"Nov",27.50225
"30",-89.9375,14.1041666666667,"Oct",27.33275
"30",-89.9375,14.1041666666667,"Sep",27.793
"31",-90.3541666666667,17.1875,"Abr",34.079
"31",-90.3541666666667,17.1875,"Ago",32.783
"31",-90.3541666666667,17.1875,"Dic",28.62825
"31",-90.3541666666667,17.1875,"Ene",28.512
"31",-90.3541666666667,17.1875,"Feb",30.29025
"31",-90.3541666666667,17.1875,"Jul",32.54125
"31",-90.3541666666667,17.1875,"Jun",33.2925
"31",-90.3541666666667,17.1875,"Mar",32.047
"31",-90.3541666666667,17.1875,"May",34.33125
"31",-90.3541666666667,17.1875,"Nov",29.97275
"31",-90.3541666666667,17.1875,"Oct",31.1555
"31",-90.3541666666667,17.1875,"Sep",32.1615
"32",-89.6458333333333,16.6458333333333,"Abr",31.80775
"32",-89.6458333333333,16.6458333333333,"Ago",30.52575
"32",-89.6458333333333,16.6458333333333,"Dic",27.40025
"32",-89.6458333333333,16.6458333333333,"Ene",26.77075
"32",-89.6458333333333,16.6458333333333,"Feb",28.484
"32",-89.6458333333333,16.6458333333333,"Jul",30.31675
"32",-89.6458333333333,16.6458333333333,"Jun",31.2915
"32",-89.6458333333333,16.6458333333333,"Mar",29.97925
"32",-89.6458333333333,16.6458333333333,"May",32.11525
"32",-89.6458333333333,16.6458333333333,"Nov",27.9255
"32",-89.6458333333333,16.6458333333333,"Oct",29.31325
"32",-89.6458333333333,16.6458333333333,"Sep",30.34125
"33",-91.2291666666667,14.8958333333333,"Abr",19.7775
"33",-91.2291666666667,14.8958333333333,"Ago",17.87825
"33",-91.2291666666667,14.8958333333333,"Dic",16.07175
"33",-91.2291666666667,14.8958333333333,"Ene",16.7815
"33",-91.2291666666667,14.8958333333333,"Feb",17.37175
"33",-91.2291666666667,14.8958333333333,"Jul",17.36625
"33",-91.2291666666667,14.8958333333333,"Jun",17.145
"33",-91.2291666666667,14.8958333333333,"Mar",19.0155
"33",-91.2291666666667,14.8958333333333,"May",18.36125
"33",-91.2291666666667,14.8958333333333,"Nov",16.38075
"33",-91.2291666666667,14.8958333333333,"Oct",15.7985
"33",-91.2291666666667,14.8958333333333,"Sep",16.79125
"34",-90.0208333333333,16.2708333333333,"Abr",33.13825
"34",-90.0208333333333,16.2708333333333,"Ago",31.71075
"34",-90.0208333333333,16.2708333333333,"Dic",28.602
"34",-90.0208333333333,16.2708333333333,"Ene",28.064
"34",-90.0208333333333,16.2708333333333,"Feb",29.92325
"34",-90.0208333333333,16.2708333333333,"Jul",31.46025
"34",-90.0208333333333,16.2708333333333,"Jun",32.62525
"34",-90.0208333333333,16.2708333333333,"Mar",31.32875
"34",-90.0208333333333,16.2708333333333,"May",33.154
"34",-90.0208333333333,16.2708333333333,"Nov",29.277
"34",-90.0208333333333,16.2708333333333,"Oct",30.57025
"34",-90.0208333333333,16.2708333333333,"Sep",31.42975
"35",-92.0625,15.5208333333333,"Abr",27.09475
"35",-92.0625,15.5208333333333,"Ago",25.28975
"35",-92.0625,15.5208333333333,"Dic",23.35675
"35",-92.0625,15.5208333333333,"Ene",23.807
"35",-92.0625,15.5208333333333,"Feb",24.90675
"35",-92.0625,15.5208333333333,"Jul",24.9745
"35",-92.0625,15.5208333333333,"Jun",24.99575
"35",-92.0625,15.5208333333333,"Mar",26.61775
"35",-92.0625,15.5208333333333,"May",26.3845
"35",-92.0625,15.5208333333333,"Nov",23.72275
"35",-92.0625,15.5208333333333,"Oct",23.8165
"35",-92.0625,15.5208333333333,"Sep",24.4295
"36",-90.5625,17.7291666666667,"Abr",34.826
"36",-90.5625,17.7291666666667,"Ago",33.3425
"36",-90.5625,17.7291666666667,"Dic",28.757
"36",-90.5625,17.7291666666667,"Ene",28.68275
"36",-90.5625,17.7291666666667,"Feb",30.61875
"36",-90.5625,17.7291666666667,"Jul",33.1555
"36",-90.5625,17.7291666666667,"Jun",33.97975
"36",-90.5625,17.7291666666667,"Mar",32.5515
"36",-90.5625,17.7291666666667,"May",35.3165
"36",-90.5625,17.7291666666667,"Nov",30.05125
"36",-90.5625,17.7291666666667,"Oct",31.3395
"36",-90.5625,17.7291666666667,"Sep",32.57175
"37",-90.8541666666667,14.3125,"Abr",32.394
"37",-90.8541666666667,14.3125,"Ago",30.65025
"37",-90.8541666666667,14.3125,"Dic",30.54925
"37",-90.8541666666667,14.3125,"Ene",31.2045
"37",-90.8541666666667,14.3125,"Feb",31.90775
"37",-90.8541666666667,14.3125,"Jul",30.92625
"37",-90.8541666666667,14.3125,"Jun",30.55175
"37",-90.8541666666667,14.3125,"Mar",32.62025
"37",-90.8541666666667,14.3125,"May",31.35175
"37",-90.8541666666667,14.3125,"Nov",30.29525
"37",-90.8541666666667,14.3125,"Oct",30.04375
"37",-90.8541666666667,14.3125,"Sep",30.12675
"38",-91.6458333333333,15.6875,"Abr",25.20425
"38",-91.6458333333333,15.6875,"Ago",23.4545
"38",-91.6458333333333,15.6875,"Dic",21.17025
"38",-91.6458333333333,15.6875,"Ene",21.6365
"38",-91.6458333333333,15.6875,"Feb",22.74875
"38",-91.6458333333333,15.6875,"Jul",23.02875
"38",-91.6458333333333,15.6875,"Jun",23.114
"38",-91.6458333333333,15.6875,"Mar",24.5205
"38",-91.6458333333333,15.6875,"May",24.3725
"38",-91.6458333333333,15.6875,"Nov",21.4085
"38",-91.6458333333333,15.6875,"Oct",21.425
"38",-91.6458333333333,15.6875,"Sep",22.5765
"39",-90.9375,17.1875,"Abr",33.48675
"39",-90.9375,17.1875,"Ago",32.083
"39",-90.9375,17.1875,"Dic",27.712
"39",-90.9375,17.1875,"Ene",27.52675
"39",-90.9375,17.1875,"Feb",29.54975
"39",-90.9375,17.1875,"Jul",31.769
"39",-90.9375,17.1875,"Jun",32.635
"39",-90.9375,17.1875,"Mar",31.4795
"39",-90.9375,17.1875,"May",33.8475
"39",-90.9375,17.1875,"Nov",29.081
"39",-90.9375,17.1875,"Oct",30.11925
"39",-90.9375,17.1875,"Sep",31.42375
"4",-89.7291666666667,17.6041666666667,"Abr",31.24475
"4",-89.7291666666667,17.6041666666667,"Ago",30.57675
"4",-89.7291666666667,17.6041666666667,"Dic",26.5905
"4",-89.7291666666667,17.6041666666667,"Ene",26.59125
"4",-89.7291666666667,17.6041666666667,"Feb",28.08075
"4",-89.7291666666667,17.6041666666667,"Jul",30.222
"4",-89.7291666666667,17.6041666666667,"Jun",30.72525
"4",-89.7291666666667,17.6041666666667,"Mar",29.5865
"4",-89.7291666666667,17.6041666666667,"May",31.66625
"4",-89.7291666666667,17.6041666666667,"Nov",27.524
"4",-89.7291666666667,17.6041666666667,"Oct",28.98375
"4",-89.7291666666667,17.6041666666667,"Sep",30.075
"40",-91.6458333333333,14.6875,"Abr",28.903
"40",-91.6458333333333,14.6875,"Ago",28.348
"40",-91.6458333333333,14.6875,"Dic",27.9175
"40",-91.6458333333333,14.6875,"Ene",28.28425
"40",-91.6458333333333,14.6875,"Feb",28.565
"40",-91.6458333333333,14.6875,"Jul",28.211
"40",-91.6458333333333,14.6875,"Jun",27.58225
"40",-91.6458333333333,14.6875,"Mar",29.10425
"40",-91.6458333333333,14.6875,"May",28.45425
"40",-91.6458333333333,14.6875,"Nov",27.83575
"40",-91.6458333333333,14.6875,"Oct",27.423
"40",-91.6458333333333,14.6875,"Sep",27.70025
"41",-90.5625,14.1458333333333,"Abr",32.27875
"41",-90.5625,14.1458333333333,"Ago",30.6775
"41",-90.5625,14.1458333333333,"Dic",30.208
"41",-90.5625,14.1458333333333,"Ene",30.749
"41",-90.5625,14.1458333333333,"Feb",31.43
"41",-90.5625,14.1458333333333,"Jul",31.13625
"41",-90.5625,14.1458333333333,"Jun",30.60675
"41",-90.5625,14.1458333333333,"Mar",32.2865
"41",-90.5625,14.1458333333333,"May",31.49425
"41",-90.5625,14.1458333333333,"Nov",30.37125
"41",-90.5625,14.1458333333333,"Oct",30.12775
"41",-90.5625,14.1458333333333,"Sep",30.2995
"42",-90.5625,15.3958333333333,"Abr",25.2195
"42",-90.5625,15.3958333333333,"Ago",23.745
"42",-90.5625,15.3958333333333,"Dic",21.51725
"42",-90.5625,15.3958333333333,"Ene",21.18225
"42",-90.5625,15.3958333333333,"Feb",22.3405
"42",-90.5625,15.3958333333333,"Jul",23.242
"42",-90.5625,15.3958333333333,"Jun",23.546
"42",-90.5625,15.3958333333333,"Mar",23.9845
"42",-90.5625,15.3958333333333,"May",24.706
"42",-90.5625,15.3958333333333,"Nov",21.459
"42",-90.5625,15.3958333333333,"Oct",22.207
"42",-90.5625,15.3958333333333,"Sep",23.05025
"43",-89.9375,16.7708333333333,"Abr",32.312
"43",-89.9375,16.7708333333333,"Ago",31.0015
"43",-89.9375,16.7708333333333,"Dic",27.59125
"43",-89.9375,16.7708333333333,"Ene",27.2775
"43",-89.9375,16.7708333333333,"Feb",28.8935
"43",-89.9375,16.7708333333333,"Jul",31.01375
"43",-89.9375,16.7708333333333,"Jun",31.8195
"43",-89.9375,16.7708333333333,"Mar",30.47175
"43",-89.9375,16.7708333333333,"May",32.62925
"43",-89.9375,16.7708333333333,"Nov",28.49925
"43",-89.9375,16.7708333333333,"Oct",29.71
"43",-89.9375,16.7708333333333,"Sep",30.76725
"44",-90.6875,15.6875,"Abr",31.9335
"44",-90.6875,15.6875,"Ago",30.91775
"44",-90.6875,15.6875,"Dic",28.2305
"44",-90.6875,15.6875,"Ene",28.34525
"44",-90.6875,15.6875,"Feb",29.84925
"44",-90.6875,15.6875,"Jul",30.46525
"44",-90.6875,15.6875,"Jun",30.926
"44",-90.6875,15.6875,"Mar",31.25625
"44",-90.6875,15.6875,"May",32.066
"44",-90.6875,15.6875,"Nov",28.79825
"44",-90.6875,15.6875,"Oct",29.5615
"44",-90.6875,15.6875,"Sep",30.479
"45",-90.1458333333333,14.5208333333333,"Abr",21.89325
"45",-90.1458333333333,14.5208333333333,"Ago",20.1435
"45",-90.1458333333333,14.5208333333333,"Dic",18.35525
"45",-90.1458333333333,14.5208333333333,"Ene",18.3215
"45",-90.1458333333333,14.5208333333333,"Feb",19.144
"45",-90.1458333333333,14.5208333333333,"Jul",19.84375
"45",-90.1458333333333,14.5208333333333,"Jun",19.79
"45",-90.1458333333333,14.5208333333333,"Mar",20.8175
"45",-90.1458333333333,14.5208333333333,"May",21.0315
"45",-90.1458333333333,14.5208333333333,"Nov",18.3775
"45",-90.1458333333333,14.5208333333333,"Oct",18.67325
"45",-90.1458333333333,14.5208333333333,"Sep",19.264
"46",-89.6458333333333,17.5208333333333,"Abr",31.33575
"46",-89.6458333333333,17.5208333333333,"Ago",30.54025
"46",-89.6458333333333,17.5208333333333,"Dic",26.62075
"46",-89.6458333333333,17.5208333333333,"Ene",26.60425
"46",-89.6458333333333,17.5208333333333,"Feb",28.045
"46",-89.6458333333333,17.5208333333333,"Jul",30.164
"46",-89.6458333333333,17.5208333333333,"Jun",30.71675
"46",-89.6458333333333,17.5208333333333,"Mar",29.52425
"46",-89.6458333333333,17.5208333333333,"May",31.70025
"46",-89.6458333333333,17.5208333333333,"Nov",27.48375
"46",-89.6458333333333,17.5208333333333,"Oct",28.98775
"46",-89.6458333333333,17.5208333333333,"Sep",30.0875
"47",-90.8541666666667,17.7708333333333,"Abr",35.24175
"47",-90.8541666666667,17.7708333333333,"Ago",33.64775
"47",-90.8541666666667,17.7708333333333,"Dic",28.945
"47",-90.8541666666667,17.7708333333333,"Ene",28.75725
"47",-90.8541666666667,17.7708333333333,"Feb",30.8095
"47",-90.8541666666667,17.7708333333333,"Jul",33.51025
"47",-90.8541666666667,17.7708333333333,"Jun",34.4125
"47",-90.8541666666667,17.7708333333333,"Mar",32.91275
"47",-90.8541666666667,17.7708333333333,"May",35.9425
"47",-90.8541666666667,17.7708333333333,"Nov",30.23225
"47",-90.8541666666667,17.7708333333333,"Oct",31.56175
"47",-90.8541666666667,17.7708333333333,"Sep",32.992
"48",-90.0625,16.1458333333333,"Abr",33.182
"48",-90.0625,16.1458333333333,"Ago",31.93875
"48",-90.0625,16.1458333333333,"Dic",28.72975
"48",-90.0625,16.1458333333333,"Ene",28.3765
"48",-90.0625,16.1458333333333,"Feb",30.289
"48",-90.0625,16.1458333333333,"Jul",31.749
"48",-90.0625,16.1458333333333,"Jun",32.732
"48",-90.0625,16.1458333333333,"Mar",31.3475
"48",-90.0625,16.1458333333333,"May",33.21
"48",-90.0625,16.1458333333333,"Nov",29.434
"48",-90.0625,16.1458333333333,"Oct",30.646
"48",-90.0625,16.1458333333333,"Sep",31.7505
"49",-89.3125,16.2708333333333,"Abr",29.191
"49",-89.3125,16.2708333333333,"Ago",28.41675
"49",-89.3125,16.2708333333333,"Dic",25.326
"49",-89.3125,16.2708333333333,"Ene",24.99375
"49",-89.3125,16.2708333333333,"Feb",26.49625
"49",-89.3125,16.2708333333333,"Jul",28.30975
"49",-89.3125,16.2708333333333,"Jun",28.67225
"49",-89.3125,16.2708333333333,"Mar",27.58025
"49",-89.3125,16.2708333333333,"May",28.90325
"49",-89.3125,16.2708333333333,"Nov",25.73225
"49",-89.3125,16.2708333333333,"Oct",27.16725
"49",-89.3125,16.2708333333333,"Sep",28.27
"5",-90.2708333333333,15.4375,"Abr",25.4055
"5",-90.2708333333333,15.4375,"Ago",24.29025
"5",-90.2708333333333,15.4375,"Dic",22.141
"5",-90.2708333333333,15.4375,"Ene",21.69875
"5",-90.2708333333333,15.4375,"Feb",23.067
"5",-90.2708333333333,15.4375,"Jul",23.84625
"5",-90.2708333333333,15.4375,"Jun",24.3865
"5",-90.2708333333333,15.4375,"Mar",24.59875
"5",-90.2708333333333,15.4375,"May",25.254
"5",-90.2708333333333,15.4375,"Nov",22.38525
"5",-90.2708333333333,15.4375,"Oct",23.24425
"5",-90.2708333333333,15.4375,"Sep",24.048
"50",-89.9375,14.2708333333333,"Abr",30.51525
"50",-89.9375,14.2708333333333,"Ago",29.00925
"50",-89.9375,14.2708333333333,"Dic",27.95725
"50",-89.9375,14.2708333333333,"Ene",28.96425
"50",-89.9375,14.2708333333333,"Feb",29.953
"50",-89.9375,14.2708333333333,"Jul",29.41875
"50",-89.9375,14.2708333333333,"Jun",28.664
"50",-89.9375,14.2708333333333,"Mar",30.663
"50",-89.9375,14.2708333333333,"May",29.82475
"50",-89.9375,14.2708333333333,"Nov",28.081
"50",-89.9375,14.2708333333333,"Oct",27.897
"50",-89.9375,14.2708333333333,"Sep",28.38075
"6",-90.3541666666667,16.8125,"Abr",33.4965
"6",-90.3541666666667,16.8125,"Ago",31.815
"6",-90.3541666666667,16.8125,"Dic",28.1055
"6",-90.3541666666667,16.8125,"Ene",27.90375
"6",-90.3541666666667,16.8125,"Feb",29.69725
"6",-90.3541666666667,16.8125,"Jul",31.64025
"6",-90.3541666666667,16.8125,"Jun",32.57775
"6",-90.3541666666667,16.8125,"Mar",31.5385
"6",-90.3541666666667,16.8125,"May",33.8235
"6",-90.3541666666667,16.8125,"Nov",29.3015
"6",-90.3541666666667,16.8125,"Oct",30.46575
"6",-90.3541666666667,16.8125,"Sep",31.5285
"7",-89.7291666666667,16.1041666666667,"Abr",32.323
"7",-89.7291666666667,16.1041666666667,"Ago",31.09075
"7",-89.7291666666667,16.1041666666667,"Dic",27.95425
"7",-89.7291666666667,16.1041666666667,"Ene",27.401
"7",-89.7291666666667,16.1041666666667,"Feb",29.312
"7",-89.7291666666667,16.1041666666667,"Jul",30.80725
"7",-89.7291666666667,16.1041666666667,"Jun",32.09125
"7",-89.7291666666667,16.1041666666667,"Mar",30.59875
"7",-89.7291666666667,16.1041666666667,"May",32.39075
"7",-89.7291666666667,16.1041666666667,"Nov",28.59075
"7",-89.7291666666667,16.1041666666667,"Oct",29.895
"7",-89.7291666666667,16.1041666666667,"Sep",30.927
"8",-90.7291666666667,15.2708333333333,"Abr",24.01475
"8",-90.7291666666667,15.2708333333333,"Ago",22.59375
"8",-90.7291666666667,15.2708333333333,"Dic",20.7395
"8",-90.7291666666667,15.2708333333333,"Ene",20.75975
"8",-90.7291666666667,15.2708333333333,"Feb",22.08025
"8",-90.7291666666667,15.2708333333333,"Jul",22.0845
"8",-90.7291666666667,15.2708333333333,"Jun",22.1755
"8",-90.7291666666667,15.2708333333333,"Mar",23.4135
"8",-90.7291666666667,15.2708333333333,"May",23.5815
"8",-90.7291666666667,15.2708333333333,"Nov",21.02575
"8",-90.7291666666667,15.2708333333333,"Oct",21.26625
"8",-90.7291666666667,15.2708333333333,"Sep",22.202
"9",-90.8125,15.8541666666667,"Abr",33.76075
"9",-90.8125,15.8541666666667,"Ago",32.6215
"9",-90.8125,15.8541666666667,"Dic",30.0135
"9",-90.8125,15.8541666666667,"Ene",30.02
"9",-90.8125,15.8541666666667,"Feb",31.49
"9",-90.8125,15.8541666666667,"Jul",32.14775
"9",-90.8125,15.8541666666667,"Jun",32.9035
"9",-90.8125,15.8541666666667,"Mar",32.793
"9",-90.8125,15.8541666666667,"May",33.752
"9",-90.8125,15.8541666666667,"Nov",30.55225
"9",-90.8125,15.8541666666667,"Oct",31.2095
"9",-90.8125,15.8541666666667,"Sep",32.1975
